"nutrient_id"	"amount"	"fdc_id"	"name"	"unit_name"	"NDB_number"	"Food_Name"
1293	0.357	171456	"Fatty acids, total polyunsaturated"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1299	0	171456	"SFA 15:0"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1313	0.013	171456	"PUFA 20:2 n-6 c,c"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1321	0.003	171456	"PUFA 18:3 n-6 c,c,c"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1325	0	171456	"PUFA 20:3"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1259	0	171456	"SFA 4:0"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1260	0	171456	"SFA 6:0"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1262	0	171456	"SFA 10:0"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1265	0.347	171456	"SFA 16:0"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1266	0.165	171456	"SFA 18:0"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1267	0.003	171456	"SFA 20:0"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1268	0.43	171456	"MUFA 18:1"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1269	0.246	171456	"PUFA 18:2"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1005	0	171456	"Carbohydrate, by difference"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1167	3.68	171456	"Niacin"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1170	0.631	171456	"Pantothenic acid"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1175	0.112	171456	"Vitamin B-6"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1185	0	171456	"Vitamin K (phylloquinone)"	"UG"	5023	"Chicken, gizzard, all classes, raw†"
1127	0	171456	"Tocopherol, delta"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1130	0	171456	"Tocotrienol, gamma"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1131	0	171456	"Tocotrienol, delta"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1125	0	171456	"Tocopherol, beta"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1126	0.15	171456	"Tocopherol, gamma"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1128	0	171456	"Tocotrienol, alpha"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1129	0	171456	"Tocotrienol, beta"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1103	25.5	171456	"Selenium, Se"	"UG"	5023	"Chicken, gizzard, all classes, raw†"
1109	0.33	171456	"Vitamin E (alpha-tocopherol)"	"MG"	5023	"Chicken, gizzard, all classes, raw†"
1062	393	171456	"Energy"	"kJ"	5023	"Chicken, gizzard, all classes, raw†"
1008	94	171456	"Energy"	"KCAL"	5023	"Chicken, gizzard, all classes, raw†"
1190	5	171456	"Folate, DFE"	"UG"	5023	"Chicken, gizzard, all classes, raw†"
1270	0.003	171456	"PUFA 18:3"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1187	5	171456	"Folate, food"	"UG"	5023	"Chicken, gizzard, all classes, raw†"
1177	5	171456	"Folate, total"	"UG"	5023	"Chicken, gizzard, all classes, raw†"
1079	0	171456	"Fiber, total dietary"	"G"	5023	"Chicken, gizzard, all classes, raw†"
1186	0	171474	"Folic acid"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1109	0.27	171474	"Vitamin E (alpha-tocopherol)"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1242	0	171474	"Vitamin E, added"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1103	16.6	171474	"Selenium, Se"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
2000	0	171474	NA	NA	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1123	0	171474	"Lutein + zeaxanthin"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1107	0	171474	"Carotene, beta"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1108	0	171474	"Carotene, alpha"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1120	0	171474	"Cryptoxanthin, beta"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1122	0	171474	"Lycopene"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1185	0	171474	"Vitamin K (phylloquinone)"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1184	0	171474	"Vitamin K (Dihydrophylloquinone)"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1079	0	171474	"Fiber, total dietary"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1089	0.74	171474	"Iron, Fe"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1090	25	171474	"Magnesium, Mg"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1091	174	171474	"Phosphorus, P"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1093	63	171474	"Sodium, Na"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1098	0.039	171474	"Copper, Cu"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1101	0.018	171474	"Manganese, Mn"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1104	83	171474	"Vitamin A, IU"	"IU"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1165	0.063	171474	"Thiamin"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1166	0.085	171474	"Riboflavin"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1177	4	171474	"Folate, total"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1178	0.34	171474	"Vitamin B-12"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1210	0.237	171474	"Tryptophan"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1211	0.869	171474	"Threonine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1003	20.85	171474	"Protein"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1007	1.01	171474	"Ash"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1253	64	171474	"Cholesterol"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1215	0.563	171474	"Methionine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1217	0.816	171474	"Phenylalanine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1218	0.684	171474	"Tyrosine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1222	1.187	171474	"Alanine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1224	3.076	171474	"Glutamic acid"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1225	1.228	171474	"Glycine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1226	0.954	171474	"Proline"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1263	0.01	171474	"SFA 12:0"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1264	0.08	171474	"SFA 14:0"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1272	0.02	171474	"PUFA 22:6 n-3 (DHA)"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1275	0.5	171474	"MUFA 16:1"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1278	0.01	171474	"PUFA 2:5 n-3 (EPA)"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1280	0.01	171474	"PUFA 22:5 n-3 (DPA)"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1004	9.25	171474	"Total lipid (fat)"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1005	0	171474	"Carbohydrate, by difference"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1008	172	171474	"Energy"	"KCAL"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1051	69.46	171474	"Water"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1087	11	171474	"Calcium, Ca"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1092	220	171474	"Potassium, K"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1095	0.8	171474	"Zinc, Zn"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1167	9.908	171474	"Niacin"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1170	0.804	171474	"Pantothenic acid"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1175	0.53	171474	"Vitamin B-6"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1212	1.063	171474	"Isoleucine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1213	1.534	171474	"Leucine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1214	1.725	171474	"Lysine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1216	0.274	171474	"Cystine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1219	1.02	171474	"Valine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1220	1.289	171474	"Arginine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1221	0.625	171474	"Histidine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1223	1.859	171474	"Aspartic acid"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1227	0.729	171474	"Serine"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1262	0	171474	"SFA 10:0"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1265	1.95	171474	"SFA 16:0"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1266	0.54	171474	"SFA 18:0"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1268	3.17	171474	"MUFA 18:1"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1269	1.74	171474	"PUFA 18:2"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1270	0.08	171474	"PUFA 18:3"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1271	0.05	171474	"PUFA 20:4"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1277	0.1	171474	"MUFA 20:1"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1279	0	171474	"MUFA 22:1"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1057	0	171474	"Caffeine"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1058	0	171474	"Theobromine"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1259	0	171474	"SFA 4:0"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1260	0	171474	"SFA 6:0"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1276	0	171474	"PUFA 18:4"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1018	0	171474	"Alcohol, ethyl"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1261	0	171474	"SFA 8:0"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1246	0	171474	"Vitamin B-12, added"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1257	0.105	171474	"Fatty acids, total trans"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1114	0.4	171474	"Vitamin D (D2 + D3)"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1187	4	171474	"Folate, food"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1106	24	171474	"Vitamin A, RAE"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1062	720	171474	"Energy"	"kJ"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1126	0.06	171474	"Tocopherol, gamma"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1110	16	171474	"Vitamin D (D2 + D3), International Units"	"IU"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1190	4	171474	"Folate, DFE"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1292	3.82	171474	"Fatty acids, total monounsaturated"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1293	1.96	171474	"Fatty acids, total polyunsaturated"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1162	0	171474	"Vitamin C, total ascorbic acid"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1105	24	171474	"Retinol"	"UG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1258	2.66	171474	"Fatty acids, total saturated"	"G"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1180	67.1	171474	"Choline, total"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1198	8.8	171474	"Betaine"	"MG"	5057	"Chicken, broilers or fryers, breast, meat and skin, raw†"
1062	479	171480	"Energy"	"kJ"	5167	"Turkey, all classes, meat only, raw†"
1008	115	171480	"Energy"	"KCAL"	5167	"Turkey, all classes, meat only, raw†"
1005	0.14	171480	"Carbohydrate, by difference"	"G"	5167	"Turkey, all classes, meat only, raw†"
1009	0.07	171480	"Starch"	"G"	5167	"Turkey, all classes, meat only, raw†"
1012	0	171480	"Fructose"	"G"	5167	"Turkey, all classes, meat only, raw†"
1013	0	171480	"Lactose"	"G"	5167	"Turkey, all classes, meat only, raw†"
1018	0	171480	"Alcohol, ethyl"	"G"	5167	"Turkey, all classes, meat only, raw†"
1185	0	171480	"Vitamin K (phylloquinone)"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1187	7	171480	"Folate, food"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1210	0.241	171480	"Tryptophan"	"G"	5167	"Turkey, all classes, meat only, raw†"
1211	0.822	171480	"Threonine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1215	0.592	171480	"Methionine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1217	0.73	171480	"Phenylalanine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1218	0.672	171480	"Tyrosine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1222	1.224	171480	"Alanine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1224	3.07	171480	"Glutamic acid"	"G"	5167	"Turkey, all classes, meat only, raw†"
1225	0.966	171480	"Glycine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1226	1.223	171480	"Proline"	"G"	5167	"Turkey, all classes, meat only, raw†"
1228	0.062	171480	"Hydroxyproline"	"G"	5167	"Turkey, all classes, meat only, raw†"
1246	0	171480	"Vitamin B-12, added"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1253	67	171480	"Cholesterol"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1257	0.007	171480	"Fatty acids, total trans"	"G"	5167	"Turkey, all classes, meat only, raw†"
1258	0.459	171480	"Fatty acids, total saturated"	"G"	5167	"Turkey, all classes, meat only, raw†"
1261	0	171480	"SFA 8:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1263	0.006	171480	"SFA 12:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1264	0.013	171480	"SFA 14:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1272	0.002	171480	"PUFA 22:6 n-3 (DHA)"	"G"	5167	"Turkey, all classes, meat only, raw†"
1273	0.001	171480	"SFA 22:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1274	0.001	171480	"MUFA 14:1"	"G"	5167	"Turkey, all classes, meat only, raw†"
1275	0.043	171480	"MUFA 16:1"	"G"	5167	"Turkey, all classes, meat only, raw†"
1278	0	171480	"PUFA 2:5 n-3 (EPA)"	"G"	5167	"Turkey, all classes, meat only, raw†"
1280	0.003	171480	"PUFA 22:5 n-3 (DPA)"	"G"	5167	"Turkey, all classes, meat only, raw†"
1300	0.001	171480	"SFA 17:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1301	0	171480	"SFA 24:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1303	0	171480	"TFA 16:1 t"	"G"	5167	"Turkey, all classes, meat only, raw†"
1312	0.001	171480	"MUFA 24:1 c"	"G"	5167	"Turkey, all classes, meat only, raw†"
1315	0.128	171480	"MUFA 18:1 c"	"G"	5167	"Turkey, all classes, meat only, raw†"
1316	0.111	171480	"PUFA 18:2 n-6 c,c"	"G"	5167	"Turkey, all classes, meat only, raw†"
1317	0	171480	"MUFA 22:1 c"	"G"	5167	"Turkey, all classes, meat only, raw†"
1323	0.001	171480	"MUFA 17:1"	"G"	5167	"Turkey, all classes, meat only, raw†"
1329	0.005	171480	"Fatty acids, total trans-monoenoic"	"G"	5167	"Turkey, all classes, meat only, raw†"
1333	0	171480	"MUFA 15:1"	"G"	5167	"Turkey, all classes, meat only, raw†"
1404	0.005	171480	NA	NA	5167	"Turkey, all classes, meat only, raw†"
1405	0	171480	NA	NA	5167	"Turkey, all classes, meat only, raw†"
1411	0.005	171480	NA	NA	5167	"Turkey, all classes, meat only, raw†"
1003	22.64	171480	"Protein"	"G"	5167	"Turkey, all classes, meat only, raw†"
1007	1.04	171480	"Ash"	"G"	5167	"Turkey, all classes, meat only, raw†"
1075	0	171480	"Galactose"	"G"	5167	"Turkey, all classes, meat only, raw†"
1079	0	171480	"Fiber, total dietary"	"G"	5167	"Turkey, all classes, meat only, raw†"
1089	0.86	171480	"Iron, Fe"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1090	27	171480	"Magnesium, Mg"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1091	190	171480	"Phosphorus, P"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1093	118	171480	"Sodium, Na"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1098	0.079	171480	"Copper, Cu"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1101	0.012	171480	"Manganese, Mn"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1104	30	171480	"Vitamin A, IU"	"IU"	5167	"Turkey, all classes, meat only, raw†"
1105	9	171480	"Retinol"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1106	9	171480	"Vitamin A, RAE"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1107	0	171480	"Carotene, beta"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1108	0	171480	"Carotene, alpha"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1112	0.2	171480	"Vitamin D3 (cholecalciferol)"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1114	0.2	171480	"Vitamin D (D2 + D3)"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1120	0	171480	"Cryptoxanthin, beta"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1122	0	171480	"Lycopene"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1127	0	171480	"Tocopherol, delta"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1130	0.01	171480	"Tocotrienol, gamma"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1131	0	171480	"Tocotrienol, delta"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1162	0	171480	"Vitamin C, total ascorbic acid"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1165	0.05	171480	"Thiamin"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1166	0.192	171480	"Riboflavin"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1177	7	171480	"Folate, total"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1178	1.24	171480	"Vitamin B-12"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1058	0	171480	"Theobromine"	"MG"	5167	"Turkey, all classes, meat only, raw†"
2000	0.07	171480	NA	NA	5167	"Turkey, all classes, meat only, raw†"
1087	11	171480	"Calcium, Ca"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1092	235	171480	"Potassium, K"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1095	1.84	171480	"Zinc, Zn"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1103	22.6	171480	"Selenium, Se"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1109	0.09	171480	"Vitamin E (alpha-tocopherol)"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1110	8	171480	"Vitamin D (D2 + D3), International Units"	"IU"	5167	"Turkey, all classes, meat only, raw†"
1123	0	171480	"Lutein + zeaxanthin"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1125	0	171480	"Tocopherol, beta"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1126	0.02	171480	"Tocopherol, gamma"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1128	0	171480	"Tocotrienol, alpha"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1129	0	171480	"Tocotrienol, beta"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1167	8.1	171480	"Niacin"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1170	0.844	171480	"Pantothenic acid"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1175	0.652	171480	"Vitamin B-6"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1180	60.2	171480	"Choline, total"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1186	0	171480	"Folic acid"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1190	7	171480	"Folate, DFE"	"UG"	5167	"Turkey, all classes, meat only, raw†"
1212	0.649	171480	"Isoleucine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1213	1.569	171480	"Leucine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1214	1.868	171480	"Lysine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1216	0.214	171480	"Cystine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1219	0.724	171480	"Valine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1220	1.282	171480	"Arginine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1221	0.614	171480	"Histidine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1223	1.81	171480	"Aspartic acid"	"G"	5167	"Turkey, all classes, meat only, raw†"
1227	0.897	171480	"Serine"	"G"	5167	"Turkey, all classes, meat only, raw†"
1242	0	171480	"Vitamin E, added"	"MG"	5167	"Turkey, all classes, meat only, raw†"
1259	0	171480	"SFA 4:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1260	0	171480	"SFA 6:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1262	0.003	171480	"SFA 10:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1265	0.29	171480	"SFA 16:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1266	0.135	171480	"SFA 18:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1267	0.001	171480	"SFA 20:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1268	0.422	171480	"MUFA 18:1"	"G"	5167	"Turkey, all classes, meat only, raw†"
1269	0.339	171480	"PUFA 18:2"	"G"	5167	"Turkey, all classes, meat only, raw†"
1270	0.017	171480	"PUFA 18:3"	"G"	5167	"Turkey, all classes, meat only, raw†"
1271	0.031	171480	"PUFA 20:4"	"G"	5167	"Turkey, all classes, meat only, raw†"
1276	0	171480	"PUFA 18:4"	"G"	5167	"Turkey, all classes, meat only, raw†"
1277	0.006	171480	"MUFA 20:1"	"G"	5167	"Turkey, all classes, meat only, raw†"
1279	0	171480	"MUFA 22:1"	"G"	5167	"Turkey, all classes, meat only, raw†"
1292	0.477	171480	"Fatty acids, total monounsaturated"	"G"	5167	"Turkey, all classes, meat only, raw†"
1293	0.411	171480	"Fatty acids, total polyunsaturated"	"G"	5167	"Turkey, all classes, meat only, raw†"
1299	0.001	171480	"SFA 15:0"	"G"	5167	"Turkey, all classes, meat only, raw†"
1304	0.005	171480	"TFA 18:1 t"	"G"	5167	"Turkey, all classes, meat only, raw†"
1305	0	171480	"TFA 22:1 t"	"G"	5167	"Turkey, all classes, meat only, raw†"
1306	0.002	171480	"TFA 18:2 t not further defined"	"G"	5167	"Turkey, all classes, meat only, raw†"
1311	0	171480	"PUFA 18:2 CLAs"	"G"	5167	"Turkey, all classes, meat only, raw†"
1313	0.002	171480	"PUFA 20:2 n-6 c,c"	"G"	5167	"Turkey, all classes, meat only, raw†"
1314	0.013	171480	"MUFA 16:1 c"	"G"	5167	"Turkey, all classes, meat only, raw†"
1321	0	171480	"PUFA 18:3 n-6 c,c,c"	"G"	5167	"Turkey, all classes, meat only, raw†"
1325	0.003	171480	"PUFA 20:3"	"G"	5167	"Turkey, all classes, meat only, raw†"
1331	0.002	171480	"Fatty acids, total trans-polyenoic"	"G"	5167	"Turkey, all classes, meat only, raw†"
1406	0.003	171480	NA	NA	5167	"Turkey, all classes, meat only, raw†"
